CommentText,Sentiment,Language,LangConf,HasEmoji,Translate,translated,index
borr💀☠️💀,Negative,eo,0.7127864360809326,True,True,Drill💀☠️💀,902791
ЛЕГЕНДАРНОЕ!!!!!!!!!!1111,Positive,uk,0.21284706890583038,False,True,Legendary !!!!!!!!!! 1111,659859
왜 이러는겁니까?,Neutral,ko,0.9998356699943542,True,True,Why are you doing this?,674077
cry abt it,Negative,de,0.20226658880710602,False,True,cry abt it,3866
Это украинские военные которых не хотят забирать,Negative,ru,0.9990932941436768,False,True,These are the Ukrainian military who do not want to pick up,259142
El of eso he la me,Neutral,es,0.58030104637146,False,True,The of that I have the,887945
❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive,fr,0.5424360632896423,True,True,,324396
8:15 nhi,Negative,hr,0.16512610018253326,False,True,8:15 Nhi,604797
Szkoda zwykłych ludzi ale Amerykanie powinni dawno wiedzieć co się dzieje agenda 30 wchodzi w życie to są specjalne akcje niszczenia wszystkiego,Negative,pl,0.9997211694717407,False,True,"It's a pity of ordinary people but Americans should know a long time ago Agenda 30 comes into force, these are special actions to destroy everything",969957
Капец бить по клавиатуре и говорить что она громкая,Negative,ru,0.9987627863883972,False,True,Kapets beat on the keyboard and say that it is loud,86291
Son policías o son sicarios del estado  ?,Negative,es,0.8986544013023376,False,True,Are police officers or are they hit?,198493
Как они оплатили ремонт?,Neutral,ru,0.9944146275520325,False,True,How did they pay for the repair?,780730
Wag tayong gagawa,Neutral,tl,0.48205527663230896,False,True,Let's not do it,536571
아니 그와중에 반응 없는 고양이. 보소ㅋㅋㅋ,Positive,ko,1.0000696182250977,True,True,No cats without reaction in the meantime. Boso hahaha,455614
Дальнобойщик профессионал,Positive,ru,0.9870259165763855,False,True,Trucker Professional,316216
oooooold ooooold tech.,Negative,hu,0.308069109916687,False,True,oooooold ooooold tech.,501446
排华又不是现在才开始早在1882年就已经立法啦只要你不是白种人中国不行就要排呀排杀呀杀,Negative,zh,0.9921246767044067,True,True,"Anti-Chinese is not just starting now. It was already legislated as early as 1882. As long as you are not a white man, you must rank and kill and kill.",951205
У меня ноут с 2009 года и не парюсь,Neutral,ru,0.999179482460022,False,True,I have a laptop since 2009 and I haven't been worried,59728
Hi,Neutral,de,0.5160623788833618,False,True,Hi,108379
"Volviendo a verlo en 2022 unos 5 años después de verlo por primera vez, ha envejecido genial este video!",Positive,es,0.9839250445365906,False,True,"Seeing it again in 2022 about 5 years after seeing it for the first time, this video has aged great!",1002140
Still a corvette so meh.,Negative,de,0.21752817928791046,False,True,Still a corvette so meh.,1005256
Quería cobrar el seguro😂,Negative,es,0.9530285000801086,True,True,I wanted to charge the insurance😂,256119
"Какие вы все таки смелые!Так координально все поменять,не просто сменить город,а поменять страну 😮
Честно,думала вы не рассекретите страну переезда😂
Ну что ж могу только пожелать вам удачи на новои месте 🎉
Огромная благодарность за такое откровенное видео❤",Positive,ru,0.9976659417152405,True,True,"What are you still brave! So coordinate to change everything, not just change the city, but change the country 😮
Honestly, I thought you will not declassify the country of move
Well, I can only wish you good luck in the new place 🎉
Huge gratitude for such a frank video care",975257
მასონების დასი,Negative,ka,1.000079870223999,False,True,Masons,25360
Great video. Thanks,Positive,la,0.49736952781677246,False,True,Great video. Thanks,94348
v vip,Neutral,sv,0.22307603061199188,False,True,V VIP,618765
You’re describing my cousin,Positive,de,0.30904456973075867,False,True,You’re describing my cousin,706988
Iscodero tagilid kana,Negative,tr,0.12500813603401184,False,True,Iscodero tilt that,287163
a true thespian!,Neutral,it,0.2064344733953476,False,True,a true thespian!,346998
Big fan,Positive,fy,0.9939654469490051,False,True,Big fan,167431
Idiot!!!!!,Negative,es,0.31030553579330444,False,True,Idiot!!!!!,875112
<3,Positive,th,0.26913952827453613,False,True,<3,767342
❤🎉,Positive,bg,0.9755487442016602,True,True,,370541
37:33 n,Neutral,zh,0.1264224797487259,False,True,37:33 n,605653
56:05,Neutral,pl,0.19940203428268433,False,True,56:05,572621
제가 저거 사봤는데 일주일 지나면 쥐가 안 움직여요ㅋㅋㅋ,Negative,ko,1.0000585317611694,True,True,"I bought that, but after a week, the rat doesn't move haha",423896
Nice..,Positive,ro,0.22372367978096008,False,True,Nice..,837785
Dishonesty,Negative,es,0.6254814863204956,False,True,Dishonesty,620046
Geil hab apeko in witschig zurück julia bremportis,Neutral,de,0.692828357219696,False,True,Horny have apeko in witsch back Julia bremportis,991069
الان ۳ تایی صاف کارییم,Neutral,fa,0.8983824253082275,False,True,Now we have a smooth one,705372
是iPhone 15 Pro max的螢幕亮著吧😅（Is the screen of iPhone 15 Pro max on?）,Negative,zh,0.603069007396698,True,True,是iPhone 15 Pro max的螢幕亮著吧😅（Is the screen of iPhone 15 Pro max on?）,1031532
Walang alam sa public service Ang director Nayan dapat tinatanggal na yan walang konsensya yan,Negative,tl,0.5355081558227539,False,True,No one knows the public service the director should be removed without conscience,158666
เหมือนเด็กเล่นของเล่นกัน,Neutral,th,1.0000792741775513,False,True,Like children toys,745524
"Сюр какой-то... Экологическая катастрофа, но мы поставим памятник... 🤦🏼‍♀️🙆🏼‍♀️🤷🏼‍♀️",Negative,ru,0.9175317883491516,True,True,"Sur is some kind of ... environmental disaster, but we will erect a monument ... 🤦🏼‍♀️🙆🏼өlock",319365
Some NewsBreak user’s gonna freak,Neutral,ru,0.2420380562543869,False,True,Some NewsBreak user’s gonna freak,243384
"Что-то у вас акцент подозрительный, вещаете из своего поганого рта, от вас воняет, за полостью рта ухаживать надо. Где грязь и нечистоты во рту, и запах оттуда же. Так что ваши ролики жалки и грязны. Были грязные из кишлаков, такими и остались.",Negative,ru,0.9984191060066223,False,True,"Something you have a suspicious emphasis, broadcast from your filthy mouth, it stinks of you, you need to take care of your mouth. Where is dirt and sewage in the mouth, and the smell from there. So your videos are miserable and dirty. They were dirty from the villages, and they remained like that.",100237
"Что точно не своветую, так это не стоит слушать тех кто в видосе говорит не брать тело за 10к и советует за оверпрайс >60-100к... Что бы быдо ещё понятнее, так   образно говоря где смарт за 10к и где под сотку... Но более чем уверен и за 10ку будет работать так же как и за сотку...
А что брать? Не вестись на всякую шляпу и брать что нравится и что точно подходит по бюджету...",Negative,ru,0.9993475079536438,False,True,"What is definitely not stolen is not worth listening to those who in the vidos say not to take the body for 10k and advises for overprase> 60-100k ... To be even more understandable, so figuratively speaking where is the smart for 10k and where he is under a hundred ... But more than sure and for 10k will work as well as for a hundred ...
What to take? Do not lead to every hat and take what you like and what exactly is suitable for the budget ...",242906
Bka nmn po talagang takot lang po Ang ating mga cost gaurd,Negative,tl,0.6875010132789612,False,True,Bka nmn po really just scared our cost gaurd,323530
NOKIA😮😮😮😮,Positive,ko,0.5256884694099426,True,True,NOKIA😮😮😮😮,77125
"A.wqbanansnznz.dmxmdmf, cnda w zDaVgejsab",Neutral,pl,0.363426148891449,False,True,A.wqbanansnznznznznznznznznznznznznznznznz.,217602
Lmao fr,Positive,fr,0.7140846848487854,False,True,Lmao fr,1003982
"Езжу на Volvo 460. Год во владении, только масло подливаю) пробеги по 600км в неделю)",Positive,ru,0.961483359336853,False,True,"I go to Volvo 460. The year is in the possession, only I add oil) run 600 km per week)",999950
So unhappy of Covid,Negative,ja,0.7236288189888,False,True,So unhappy of Covid,711193
श्री कृष्ण जन्माष्टमी की शुभकामनाएं,Neutral,hi,0.9730859398841858,False,True,Happy Shri Krishna Janmashtami,887467
Ну это же 100% сделано спициально!,Negative,ru,0.9995867609977722,False,True,"Well, this is 100% made listerly!",42164
Wow naman Castro nagmamagaling bumanat na naman ikaw na kaya ang tumulong anong ginagawa mo ngayon ang bumatikos,Negative,tl,0.9099780321121216,False,True,Wow Castro is good at it again so you can help what you are doing now to criticize,107596
It’s hatching! Run……………….,Positive,de,0.44964584708213806,False,True,It’s hatching! Run……………….,772384
Где-то я это уже видел,Neutral,ru,1.0000395774841309,False,True,Somewhere I already saw it,209732
هذا مجرد ذكاء اصطناعي ليس حقيقه,Negative,ar,0.9994685053825378,False,True,"This is just an artificial intelligence, not the truth",919121
Нет,Neutral,ru,0.9994107484817505,False,True,No,154862
"(Assignment Question 1)
###############################################
# Defining an array
array = [5, 2, 9, 1, 6, 3, 10, 4, 7, 15]

# Sorting the above array in ascending order
array.sort()

# Print the sorted array
print(""This is my sorted array in ascending order:"", array)
###############################################",Positive,de,0.30428189039230347,False,True,"(Assignment Question 1)
###############################################
# Defining an array
array = [5, 2, 9, 1, 6, 3, 10, 4, 7, 15]

# Sorting the above array in ascending order
array.sort()

# Print the sorted array
print(""This is my sorted array in ascending order:"", array)
###############################################",651434
"Nie mają szans,ten na crossie palec pokazał😂",Positive,pl,0.9888280630111694,True,True,"They have no chance, the one on the cross finger showed",200616
#lordbrad,Neutral,ja,0.2668760120868683,False,True,#lordbrad,924563
Great video. thank you!,Positive,la,0.6201474070549011,False,True,Great video. thank you!,553876
Ayy lmfao vaporeon,Neutral,ceb,0.11101821810007095,False,True,Ayy lmfao vaporeon,339201
❤,Positive,bg,0.9654127359390259,True,True,,253342
Un hombre cívico 👍😳💯❌💯  empático,Positive,es,0.9017913937568665,True,True,A civic man 👍😳💯❌💯 empathetic,649757
sir meeeru telugu vale kada?,Neutral,tr,0.3442659378051758,False,True,Sir Meeeru Telugu Vale Kada?,620025
Dapat LNG sa pilipimas po yan.di nman sa.china malakas lng loob ng china dahil malaki sila bansa at napakamaraming gamit sa Armforces kaya sila ganyan pero pag tulong tulongan yan ng mga bansa wala din yan kaya mag padalamat tau sa ibang banda na tumutulong sa bansa pilipimas mabuhay po kau patuloy lng ang diporta ng atin President bbm jr  and Sec Gibo Theodoro jr. Sa patuloy ng suporta sa atin teretoryo   WPS.,Positive,tl,0.6470960974693298,False,True,It should be in the Philippines. With the continued support of us Tertory WPS.,79628
"import math
for i in range(1,501):
   if(i**2<=500):
       print(i**2)",Positive,ja,0.22743923962116241,False,True,"import math
for i in range(1,501):
   if(i**2<=500):
       print(i**2)",146901
kung magkagyera man hinde ako takot mamatay wala nman akong pera ang takot lang dyan ang mga mayayaman 😁😁😁,Neutral,tl,0.9227358102798462,True,True,If I were to be in a bad mood I would not have the money to be afraid of the rich 😁😁😁,248754
Danke!,Neutral,de,0.9704263210296631,False,True,Thanks!,394222
Felicitaciones al joven 😂,Positive,es,0.9491059184074402,True,True,Congratulations to the young 😂,536090
RONALDO 💀💀🐐🐐🐐🐐,Positive,es,0.5666786432266235,True,True,RONALDO 💀💀🐐🐐🐐🐐,1023012
bravo,Positive,it,0.33621707558631897,False,True,bravo,112477
Banda de la banda es porte ilegal de la misma zona de la banda es porte de la banda es porte de la banda es porte de la banda es porte de la banda es porte de la banda es porte de la banda es porte de la banda es porte de la banda es porte de la banda es porte de la banda es porte de un mundo de la banda es porte de la banda es porte,Neutral,es,0.7679259181022644,False,True,Band of the Band is illegal bearing in the same area of ​​the band is the bearing of the band. It is the bearing of the band. It is the band.,435560
